Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad,Age_equal_depth,Height_equal_depth,Weight_equal_depth
Male,0.15161353191489363,0.35487735849056623,0.2313432835820895,no,yes,2.0,1.0,no,no,2.115967,no,0.770536,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,1,1
Male,0.23811972340425536,0.6861849056603773,0.34804320149253726,no,yes,1.450218,3.985442,Sometimes,no,2.147746,no,0.046836,1.0,no,Automobile,Overweight_Level_I,2,3,2
Male,0.16943525531914888,0.46646792452830166,0.27296343283582086,yes,yes,2.204914,3.623364,Sometimes,no,1.815293,no,0.989316,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,1,1
Male,0.14893617021276595,0.31597924528301924,0.2229088880597015,no,yes,1.206276,3.0,no,no,2.406541,no,0.94984,0.479221,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Male,0.10882938297872341,0.7651754716981132,0.3728770223880597,yes,yes,2.0,3.0,Sometimes,no,1.015677,no,0.0,0.37465,Sometimes,Public_Transportation,Overweight_Level_I,0,3,2
Female,0.5919907872340425,0.512932075471698,0.3277580895522388,no,yes,2.81646,3.36313,Sometimes,no,2.722063,no,3.0,0.26579,Sometimes,Automobile,Overweight_Level_I,3,2,1
Male,0.15196663829787233,0.7648169811320757,0.3538312537313432,yes,yes,2.0,3.0,Sometimes,no,1.345298,no,1.097905,1.0,Sometimes,Public_Transportation,Overweight_Level_I,1,3,2
Male,0.1694133191489362,0.46478490566037767,0.2686567164179104,yes,yes,2.0,3.0,Sometimes,no,1.825629,no,0.699592,0.142056,Sometimes,Public_Transportation,Overweight_Level_I,1,1,1
Female,0.10290031914893616,0.5691150943396224,0.3059701492537313,yes,yes,2.0,1.73762,Sometimes,no,2.207978,no,2.641072,0.707044,Frequently,Public_Transportation,Overweight_Level_I,0,2,1
Male,0.2036733617021277,0.4685773584905659,0.2686567164179104,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.345684,1.415536,Sometimes,Public_Transportation,Overweight_Level_I,2,1,1
Female,0.41916487234042554,0.3640962264150942,0.2671877388059701,yes,no,3.0,1.146052,Sometimes,no,1.074048,no,0.679935,0.0,Sometimes,Automobile,Overweight_Level_I,3,1,1
Female,0.1669154255319149,0.3088075471698115,0.2173653358208955,yes,yes,1.758394,3.981997,Sometimes,no,2.174248,no,0.920476,1.358163,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Male,0.14893617021276595,0.2932150943396228,0.21810829104477608,no,yes,2.0,1.9154,no,no,3.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Female,0.4494766170212765,0.15063018867924516,0.17838759701492535,no,yes,2.0,2.105616,Sometimes,no,1.456581,no,0.0,0.9974,Sometimes,Automobile,Overweight_Level_I,3,0,0
Female,0.4844605531914894,0.18867924528301883,0.17416209701492535,yes,yes,2.392665,3.0,Sometimes,no,2.951056,no,0.0,0.369134,Sometimes,Automobile,Overweight_Level_I,3,0,0
Female,0.167424085106383,0.5306811320754714,0.29235601492537316,yes,yes,2.577427,1.0,Sometimes,no,2.0,no,2.287423,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,2,1
Male,0.18189804255319147,0.3381018867924528,0.2313432835820895,no,yes,2.0,1.0,no,no,2.803311,no,0.245354,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Male,0.14893617021276595,0.3207547169811322,0.2313432835820895,no,yes,2.0,1.0,no,no,3.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Male,0.14893617021276595,0.3207547169811322,0.2313432835820895,no,yes,2.0,1.0,no,no,3.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Female,0.3608288723404256,0.34620943396226433,0.22241562686567157,yes,yes,2.052152,3.0,Sometimes,no,1.972074,no,0.228307,0.0,Sometimes,Automobile,Overweight_Level_I,3,1,1
Male,0.1493060212765957,0.5705490566037739,0.29932564925373134,yes,yes,3.0,1.0,Sometimes,no,2.0,no,2.57223,0.0,Sometimes,Automobile,Overweight_Level_I,1,2,1
Male,0.1196505106382979,0.6947660377358491,0.34950021641791035,yes,yes,2.954996,3.714833,Sometimes,no,2.430918,no,2.545931,0.469735,Sometimes,Public_Transportation,Overweight_Level_I,0,3,2
Male,0.11995631914893617,0.6775490566037736,0.3432835820895522,yes,yes,3.0,3.0,Sometimes,no,2.229171,no,1.607953,0.628059,Sometimes,Public_Transportation,Overweight_Level_I,0,3,2
Male,0.15773706382978725,0.48959245283018893,0.2686567164179104,yes,yes,2.0,3.0,Sometimes,no,2.843777,no,2.022315,0.009254,Sometimes,Public_Transportation,Overweight_Level_I,1,2,1
Male,0.14956665957446807,0.2963811320754717,0.21434494029850742,yes,yes,2.0,3.691226,no,no,3.0,no,1.228136,0.3352,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Female,0.18441693617021276,0.5074320754716983,0.27575725373134324,yes,yes,2.0,3.0,Frequently,no,2.0,no,0.0,2.0,Sometimes,Public_Transportation,Overweight_Level_I,1,2,1
Male,0.12765957446808512,0.7195415094339621,0.3780041567164179,yes,yes,2.555401,3.292386,Sometimes,no,3.0,no,2.0,0.315918,Sometimes,Public_Transportation,Overweight_Level_I,1,3,2
Female,0.1661955319148936,0.28301886792452846,0.20448811194029853,yes,yes,2.108711,3.0,Sometimes,no,2.746197,no,1.910432,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Female,0.14893617021276595,0.575118867924528,0.29051644776119395,yes,yes,2.915279,1.104642,Sometimes,no,1.530046,no,1.360635,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,2,1
Male,0.08783417021276596,0.6197113207547167,0.30801348507462684,yes,yes,1.570089,3.0,Sometimes,no,2.0,no,2.707882,0.0,no,Public_Transportation,Overweight_Level_I,0,3,1
Male,0.14893617021276595,0.48973773584905667,0.2686567164179104,yes,yes,2.0,3.0,Sometimes,no,1.636326,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,2,1
Female,0.320873829787234,0.4237132075471699,0.24330314925373125,yes,yes,2.0,3.0,Sometimes,no,1.701835,no,1.682271,0.0,Sometimes,Automobile,Overweight_Level_I,3,1,1
Male,0.2629557234042553,0.576069811320755,0.3226029402985074,yes,yes,1.94313,3.559841,Sometimes,no,2.367996,no,0.23553,0.879977,Sometimes,Public_Transportation,Overweight_Level_I,3,2,1
Male,0.1854733829787234,0.4869264150943393,0.2686567164179104,yes,yes,2.714447,3.0,Sometimes,no,3.0,no,1.096818,1.89388,Sometimes,Public_Transportation,Overweight_Level_I,1,2,1
Male,0.12376487234042555,0.6734849056603776,0.3438775298507462,yes,yes,2.0,3.0,Sometimes,no,2.292073,no,1.067817,0.19668,Sometimes,Public_Transportation,Overweight_Level_I,0,3,2
Female,0.21327600000000002,0.2824471698113209,0.19259717910447754,no,yes,2.903545,3.0,Sometimes,no,1.549931,no,0.0,0.273882,Sometimes,Public_Transportation,Overweight_Level_I,2,0,0
Female,0.39559848936170205,0.5130245283018868,0.25185748507462685,yes,yes,2.0,3.0,Sometimes,no,1.0,no,0.0,1.339232,Sometimes,Automobile,Overweight_Level_I,3,2,1
Male,0.19148936170212766,0.49538867924528285,0.2722445074626865,yes,yes,3.0,3.654061,Sometimes,no,1.229915,no,0.793489,1.597608,Sometimes,Public_Transportation,Overweight_Level_I,2,2,1
Female,0.06258487234042553,0.19110943396226432,0.11889865671641792,no,yes,1.75375,1.296156,Sometimes,no,2.0,yes,0.110174,1.944675,Sometimes,Public_Transportation,Overweight_Level_I,0,0,0
Female,0.04623387234042553,0.29026792452830197,0.19402985074626866,yes,yes,2.543563,1.0,Sometimes,no,2.0,yes,0.694281,1.056911,Sometimes,Public_Transportation,Overweight_Level_I,0,0,0
Female,0.20665085106382974,0.26150377358490573,0.17417166417910446,no,yes,2.39728,2.656588,Sometimes,no,2.061062,no,1.912981,1.887386,Sometimes,Public_Transportation,Overweight_Level_I,2,0,0
Female,0.4509380638297872,0.42166415094339627,0.2551760373134328,yes,no,3.0,2.809716,Sometimes,no,1.591425,no,0.178023,0.0,Sometimes,Automobile,Overweight_Level_I,3,1,1
Male,0.19516982978723407,0.7709886792452831,0.37071270895522396,yes,yes,2.0,2.77684,Sometimes,no,1.278231,no,0.55713,1.0,Sometimes,Automobile,Overweight_Level_I,2,3,2
Female,0.4940034255319149,0.27149811320754713,0.18149723134328355,yes,yes,2.37464,3.0,Sometimes,no,2.0,no,2.892922,0.480813,Sometimes,Automobile,Overweight_Level_I,3,0,0
Male,0.10800942553191495,0.3207547169811322,0.22783302238805964,no,yes,2.278644,1.0,Sometimes,no,2.628985,no,1.0,1.285373,Sometimes,Public_Transportation,Overweight_Level_I,0,0,1
Female,0.049082340425531945,0.31389811320754735,0.21032185074626858,yes,yes,1.620845,1.0,Sometimes,no,2.0,yes,0.926592,1.657098,no,Public_Transportation,Overweight_Level_I,0,0,1
Female,0.09143040425531918,0.35357735849056615,0.2313432835820895,yes,yes,2.0,1.999014,Sometimes,no,2.326165,no,0.00705,0.0,no,Public_Transportation,Overweight_Level_I,0,1,1
Female,0.09810129787234045,0.19004339622641542,0.16140538059701492,no,yes,2.823179,2.644692,Sometimes,no,1.226764,yes,0.747528,0.008899,Sometimes,Public_Transportation,Overweight_Level_I,0,0,0
Female,0.0734273404255319,0.28301886792452846,0.19402985074626866,yes,yes,3.0,2.449723,Sometimes,no,2.0,yes,0.479592,1.720642,Sometimes,Public_Transportation,Overweight_Level_I,0,0,0
Male,0.334904170212766,0.6990018867924528,0.3632002089552239,no,yes,3.0,3.0,Sometimes,no,1.174611,no,2.0,0.0,no,Automobile,Overweight_Level_I,3,3,2
Female,0.3731785744680851,0.3915018867924531,0.25851964925373133,yes,yes,2.0,3.0,Sometimes,no,1.0,no,0.0,1.112489,Sometimes,Automobile,Overweight_Level_I,3,1,1
Male,0.08566929787234046,0.5700433962264153,0.3059701492537313,yes,yes,2.0,2.794156,Sometimes,no,2.377362,no,0.101236,0.105895,no,Public_Transportation,Overweight_Level_I,0,2,1
Male,0.11650085106382979,0.7683603773584906,0.3667072910447761,yes,yes,2.061952,4.0,Sometimes,no,2.426465,no,2.0,0.160138,Sometimes,Public_Transportation,Overweight_Level_I,0,3,2
Female,0.10638297872340424,0.5849056603773586,0.3025746119402985,yes,yes,2.0,1.146794,Sometimes,no,3.0,no,1.809745,1.690102,Frequently,Public_Transportation,Overweight_Level_I,0,2,1
Female,0.08510638297872342,0.36732452830188667,0.21934427611940294,yes,yes,2.0,1.131695,Sometimes,no,1.344539,no,0.0,1.59257,no,Public_Transportation,Overweight_Level_I,0,1,1
Female,0.09086029787234046,0.5418207547169813,0.2813415970149254,yes,yes,2.838969,3.0,Sometimes,no,2.425927,no,1.0,1.453335,Frequently,Public_Transportation,Overweight_Level_I,0,2,1
Female,0.12374953191489357,0.10915660377358538,0.18850282835820892,no,yes,2.568063,3.0,Sometimes,no,1.817983,yes,0.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I,0,0,0
Male,0.30619659574468083,0.6793584905660377,0.3603491268656716,no,yes,3.0,3.0,Sometimes,no,1.205633,no,2.0,0.0,no,Automobile,Overweight_Level_I,3,3,2
Male,0.27145778723404257,0.6637547169811322,0.35806867164179096,no,yes,2.652958,2.488189,Sometimes,no,2.0,no,2.0,0.096614,no,Automobile,Overweight_Level_I,3,3,2
Male,0.14965519148936174,0.33186981132075477,0.2313432835820895,no,yes,2.0,1.0,no,no,2.00876,no,0.63119,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Male,0.17935770212765956,0.3591886792452832,0.2313432835820895,no,yes,2.0,1.0,no,no,2.069184,no,0.729898,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,1,1
Male,0.2691578510638297,0.6434849056603773,0.33032179104477616,no,yes,1.27785,3.999591,Sometimes,no,2.495944,no,0.00342,1.0,no,Automobile,Overweight_Level_I,3,3,2
Male,0.1620903404255319,0.43265283018867917,0.2686567164179104,yes,yes,2.0,3.0,Sometimes,no,1.957871,no,0.994592,0.117303,Sometimes,Public_Transportation,Overweight_Level_I,1,1,1
Female,0.14920302127659574,0.3115943396226415,0.2212936343283582,yes,yes,1.729824,3.612941,no,no,2.043703,no,0.562118,0.426643,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Female,0.15045095744680848,0.31408867924528305,0.22217798507462688,yes,yes,1.452524,3.950553,no,no,2.109858,no,0.508847,1.194633,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Male,0.12215323404255324,0.6920433962264152,0.35464775373134333,yes,yes,2.0,3.0,Sometimes,no,2.177386,no,0.336814,0.004813,Sometimes,Public_Transportation,Overweight_Level_I,0,3,2
Male,0.1109868085106383,0.6839094339622642,0.35633055970149247,yes,yes,2.0,3.0,Sometimes,no,2.168651,no,0.977998,0.142638,Sometimes,Public_Transportation,Overweight_Level_I,0,3,2
Female,0.6009521276595745,0.6004358490566042,0.27335305970149254,yes,yes,3.0,2.951837,Sometimes,no,2.112032,no,0.378683,0.0,Sometimes,Automobile,Overweight_Level_I,3,2,1
Male,0.17623578723404254,0.7942094339622638,0.3750122313432835,yes,yes,2.0,2.799979,Sometimes,no,1.081333,no,0.444347,1.0,Sometimes,Public_Transportation,Overweight_Level_I,1,3,2
Male,0.15077685106382976,0.7805377358490566,0.3773048805970149,yes,yes,2.0,3.0,Sometimes,no,1.005727,no,0.0,0.798219,Sometimes,Public_Transportation,Overweight_Level_I,1,3,2
Male,0.20109776595744683,0.41552264150943374,0.2686567164179104,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.129163,1.983678,Sometimes,Public_Transportation,Overweight_Level_I,2,1,1
Male,0.18596329787234045,0.5043169811320753,0.2757325671641791,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,2.0,Sometimes,Public_Transportation,Overweight_Level_I,1,2,1
Male,0.10426070212765959,0.5667150943396226,0.3046919776119403,yes,yes,2.0,2.228113,Sometimes,no,2.045004,no,1.293665,0.961806,Frequently,Public_Transportation,Overweight_Level_I,0,2,1
Male,0.1951129574468085,0.48595660377358474,0.2709455373134328,yes,yes,2.303367,3.042774,Sometimes,no,1.277636,no,0.944982,0.366126,Sometimes,Public_Transportation,Overweight_Level_I,2,2,1
Female,0.40419400000000005,0.41970943396226446,0.26725900746268655,yes,yes,2.948425,1.198643,Sometimes,no,1.0,no,0.0,0.173796,Sometimes,Automobile,Overweight_Level_I,3,1,1
Female,0.3936413404255319,0.42637547169811363,0.26835632089552236,yes,yes,2.291846,1.555557,Sometimes,no,1.0,no,0.0,0.388271,Sometimes,Automobile,Overweight_Level_I,3,1,1
Female,0.16891129787234044,0.3042245283018872,0.21596755970149256,yes,yes,1.906194,3.987707,Sometimes,no,2.597746,no,1.922234,1.376124,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Female,0.16828795744680852,0.3044452830188682,0.21691111940298508,yes,yes,1.834155,3.995957,Sometimes,no,2.632871,no,1.236114,1.980875,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Male,0.14893617021276595,0.3207547169811322,0.2313432835820895,no,yes,2.0,1.0,no,no,3.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Female,0.4990585531914893,0.11114716981132089,0.18047646268656714,yes,yes,2.048582,1.047197,Sometimes,no,2.0,no,0.15136,0.22596,Sometimes,Automobile,Overweight_Level_I,3,0,0
Female,0.5531914893617021,0.2096396226415096,0.17814771641791044,yes,yes,2.948248,3.0,Sometimes,no,2.429911,no,0.11964,0.360193,Sometimes,Automobile,Overweight_Level_I,3,0,0
Female,0.5307081276595745,0.19760000000000044,0.1791913805970149,yes,yes,2.869436,3.0,Sometimes,no,2.972426,no,2.16079,0.305954,Sometimes,Automobile,Overweight_Level_I,3,0,0
Female,0.16994342553191494,0.5286452830188684,0.2951823880597015,yes,yes,2.293705,1.0,Sometimes,no,2.0,no,2.063943,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,2,1
Female,0.15315355319148938,0.5544169811320754,0.2976146268656716,yes,yes,2.510583,1.0,Sometimes,no,2.0,no,2.119682,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,2,1
Male,0.14893617021276595,0.3207547169811322,0.2313432835820895,no,yes,2.0,1.0,no,no,3.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Male,0.14893617021276595,0.3207547169811322,0.2313432835820895,no,yes,2.0,1.0,no,no,3.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Male,0.14893617021276595,0.3207547169811322,0.2313432835820895,no,yes,2.0,1.0,no,no,3.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Male,0.14893617021276595,0.3207547169811322,0.2313432835820895,no,yes,2.0,1.0,no,no,3.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Male,0.14893617021276595,0.3207547169811322,0.2313432835820895,no,yes,2.0,1.0,no,no,3.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Female,0.32596553191489364,0.3632188679245285,0.23064707462686557,yes,yes,2.366949,3.0,Sometimes,no,1.926577,no,1.581242,0.0,Sometimes,Automobile,Overweight_Level_I,3,1,1
Female,0.3671401489361702,0.4586415094339622,0.24572670895522392,yes,yes,2.615788,3.0,Sometimes,no,1.771781,no,0.759422,0.686529,Sometimes,Automobile,Overweight_Level_I,3,1,1
Male,0.1883355957446809,0.5700283018867927,0.30160151492537307,yes,yes,3.0,1.0,Sometimes,no,2.0,no,2.315983,0.0,Sometimes,Public_Transportation,Overweight_Level_I,2,2,1
Male,0.25531914893617025,0.556666037735849,0.3059701492537313,yes,yes,2.217267,1.193589,Sometimes,no,2.0,no,2.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I,2,2,1
Male,0.12317640425531912,0.6993264150943395,0.3432835820895522,yes,yes,3.0,3.0,Sometimes,no,2.759246,no,1.763277,0.453314,Sometimes,Public_Transportation,Overweight_Level_I,0,3,2
Male,0.1254441914893617,0.6742075471698117,0.34383433582089556,yes,yes,2.801514,3.0,Sometimes,no,2.734782,no,2.207881,0.143675,Sometimes,Public_Transportation,Overweight_Level_I,0,3,2
Male,0.12114476595744683,0.6603773584905661,0.3432835820895522,yes,yes,2.188722,3.0,Sometimes,no,2.721356,no,1.528968,1.0,Sometimes,Public_Transportation,Overweight_Level_I,0,3,2
Male,0.11119817021276596,0.6872735849056602,0.34519127611940287,yes,yes,2.971351,3.390143,Sometimes,no,2.133767,no,2.318492,0.678618,Sometimes,Public_Transportation,Overweight_Level_I,0,3,2
Male,0.1628133829787234,0.47203962264150956,0.26908341044776113,yes,yes,2.086093,3.546352,Sometimes,no,2.081121,no,1.993666,0.673835,Sometimes,Public_Transportation,Overweight_Level_I,1,1,1
Female,0.16356189361702128,0.29188113207547195,0.2165408358208955,yes,yes,1.901611,3.266501,no,no,2.926995,no,0.985872,0.307982,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Female,0.15862687234042555,0.3037735849056604,0.21722288059701494,yes,yes,1.977298,3.554974,no,no,2.217957,no,0.97812,0.459759,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Female,0.14893617021276595,0.574522641509434,0.29072329104477607,yes,yes,2.446872,2.372311,Sometimes,no,1.81031,no,0.094893,1.650778,Sometimes,Public_Transportation,Overweight_Level_I,1,2,1
Female,0.14893617021276595,0.5715924528301888,0.29078755223880587,yes,yes,2.839048,2.10601,Sometimes,no,1.639202,no,1.117311,0.967919,Sometimes,Public_Transportation,Overweight_Level_I,1,2,1
Male,0.11356178723404253,0.773447169811321,0.3589987164179104,yes,yes,2.21232,4.0,Sometimes,no,2.374044,no,2.0,0.622638,Sometimes,Public_Transportation,Overweight_Level_I,0,3,2
Male,0.1638647446808511,0.8416471698113206,0.3845108955223881,yes,yes,2.427689,3.715306,Sometimes,no,2.876096,no,1.815768,0.426465,Sometimes,Public_Transportation,Overweight_Level_I,1,3,2
Male,0.16213287234042556,0.2930452830188677,0.20613168656716413,yes,yes,2.357496,3.376717,Sometimes,no,2.184843,no,1.358185,0.014885,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Female,0.14920359574468084,0.5823169811320756,0.2938062611940299,yes,yes,3.0,1.0,Sometimes,no,2.0,no,2.971832,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,2,1
Female,0.14928985106382975,0.5762773584905663,0.29328420895522384,yes,yes,3.0,1.0,Sometimes,no,2.0,no,2.877473,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,2,1
Female,0.10638297872340424,0.6224188679245284,0.30665586567164177,yes,yes,1.078529,1.211606,Sometimes,no,2.568063,no,3.0,0.817983,no,Public_Transportation,Overweight_Level_I,0,3,1
Male,0.14893617021276595,0.4944547169811324,0.2686567164179104,yes,yes,2.0,3.0,Sometimes,no,1.333707,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,2,1
Male,0.14893617021276595,0.4264415094339622,0.2686567164179104,yes,yes,2.0,3.0,Sometimes,no,1.164062,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,1,1
Female,0.29574008510638294,0.4716981132075473,0.2630149552238806,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.722053,0.0,Sometimes,Automobile,Overweight_Level_I,3,1,1
